2012 10 10  4 12  56.37   34.529  131.549     10.3     2.3 
2012 11  6 11 56  19.54   43.905  141.341     21.2     2.3 
2012 11 17 17 14  57.59   35.265  135.490      6.8     3.9 
2012 11 26 18 56  24.95   38.673  141.809     46.7     3.3 
2012 12 13  6 38  32.30   39.136  139.888     10.2     1.8 
2012 12 23 17 21  31.88   41.514  141.397      6.4     1.9 
2013  1  2  6 25  21.75   45.501  141.816     22.3     2.1 
2013  1  5 10 12  31.84   43.245  141.147     17.2     2.0 
2013  1  6  1 21   0.63   41.995  141.426     20.8     2.4 
2013  2  9 15 16  18.26   43.626  144.659      2.1     3.3 
2013  2 28  1 42  32.90   36.661  141.052     15.9     4.1 
2013  3  4  9  2  26.26   34.515  131.490     13.3     2.0 
2013  4  4  9 43   5.79   40.109  140.024     17.8     2.7 
2013  4  4 18 25  43.61   35.027  139.142      8.8     3.4 
2013  4 18 13 40  42.17   40.159  141.585      6.5     2.2 
2013  5 25 22  7  32.65   41.409  140.096      7.5     2.8 
2013  5 28  2  6  55.28   34.301  137.268     34.9     3.1 
2013  5 30 10 52  46.75   37.358  138.560     17.5     2.3 
2013  6  3 23 49  50.66   37.356  138.574     14.5     2.3 
2013  6  6 12 51  33.28   35.644  140.656     50.0     5.0 
2013  7  1 16 22  18.84   33.443  135.746     45.7     3.1 
2013  7 12 22 44   9.39   34.913  132.099     13.4     3.0 
2013  7 23  2 38  47.01   32.508  131.869     37.3     2.5 
2013  8  4  8  4  23.09   32.227  129.946     11.1     2.3 
2013  8 16  1 19  39.09   33.276  134.233     29.1     2.7 
2013  8 30 17 36  18.37   33.654  135.974     12.1     4.4 
2013  8 31  3 14  28.08   35.464  134.973     10.7     2.1 
2013  9  3  4  3  49.51   41.341  140.054      8.9     3.0 
2013  9 20  2 47  55.16   37.051  140.695     16.7     5.9 
2013 10  4 17 30  33.15   43.784  141.268     21.8     2.2 
2013 10  8 14 33  19.47   33.108  129.495      9.7     2.0 
2013 11 12 17 45  25.67   44.067  144.086      8.3     1.4 
2013 11 24  1 56  42.63   42.324  142.507     45.0     4.4 
2013 12  7 16  2   1.50   34.799  131.992     14.5     2.7 
2013 12 10 11 14  39.42   33.078  133.266     29.7     2.2 
2013 12 22  6 52   0.11   42.970  145.061     58.1     3.1 
2013 12 24 11 42  46.19   32.466  129.834     13.2     3.3 
2013 12 26  5 30  21.08   44.881  142.956     14.0     1.0 
2014  1  9  7  0  28.27   34.123  137.030     37.2     2.9 
2014  1 20  9 57   9.76   33.219  133.490     28.9     3.2 
2014  2  1  5  1  54.45   39.812  139.989     16.9     1.7 
2014  2 23  8 14   6.61   43.492  145.026     16.4     2.3 
2014  3 10  2  6  39.57   41.317  140.040      8.4     2.4 
2014  4  8  3 44  29.22   33.468  135.568     30.3     3.7 
2014  4  8  5 23  46.45   37.386  138.955      8.7     4.4 
2014  4 17 16 41   0.81   41.001  140.136     16.3     2.0 
2014  4 18  1 29  57.98   35.462  135.376     10.5     2.1 
2014  4 26 17 24   3.38   44.345  143.674     20.5     1.7 
2014  5  4  6  8  47.22   37.829  141.497     60.0     3.6 
2014  5 11 11 53  18.27   38.855  141.787     55.9     3.3 
2014  5 20 11 59  53.00   42.965  145.057     59.0     2.7 
2014  5 29  9 39   3.37   34.331  131.370     17.2     2.5 
2014  6  9 17  0   5.83   33.558  136.042     43.3     2.8 
2014  6 10 10 25  16.19   32.044  131.600     41.9     2.8 
2014  6 28  9 35  36.50   40.869  140.136     18.1     1.1 
2014  7  6  5 54  48.21   42.197  142.964     50.5     4.6 
2014  7 24 16 26   4.39   36.987  137.498     24.0     2.8 
2014  8 15 22 41  18.55   32.607  129.691      8.3     2.2 
2014  9  3  7 39   2.91   33.086  133.365     28.3     1.9 
2014  9  5  7 47  32.26   34.180  131.140     16.5     2.8 
2014  9 15  6  0  12.78   35.540  135.866     12.4     2.7 
2014  9 15  7 38  37.46   42.135  140.148      6.5     2.9 
2014  9 24  9 31  45.74   43.221  145.490     51.1     1.9 
2014 10 11 14 19   9.36   32.466  131.848     38.0     2.3 
2014 10 17 16 33  52.29   42.766  140.096      9.6     1.2 
2014 11  1 12 22  17.82   35.479  135.567      6.8     1.4 
2014 11  4 22 53  14.86   41.654  140.169     16.1     1.9 
2014 11 10 12 46  41.00   33.054  132.688     33.7     3.7 
2014 11 14  5 25  46.49   43.655  144.495      0.0     4.2 
2014 11 14 10 26  56.32   35.785  136.145      9.7     2.9 
2014 11 14 13 13  16.75   33.012  132.627     29.9     3.1 
2014 11 14 13 49  23.19   37.664  139.094     11.8     2.9 
2014 11 22 22 19  51.74   36.693  137.891      4.6     6.7 
2014 11 25 21 24  45.80   35.447  135.863     13.2     3.3 
2014 12  2  3 16  45.44   31.018  130.955     33.8     1.2 
2014 12 16  3 25  41.76   32.316  131.765     36.1     2.6 
2014 12 20 13 25  42.67   41.843  141.461     17.6     3.1 
2015  1  1  2 49  32.86   42.180  141.465     24.1     1.2 
2015  1  1 23 24  35.35   42.585  141.837     29.9     4.5 
2015  1  3  9 23  11.63   45.199  141.758     10.2     3.5 
2015  1  7 16 32  19.50   43.915  144.264     16.1     1.7 
2015  1 26 23  6  54.72   39.797  139.991     16.9     1.6 
2015  2  1  1 54  23.14   35.805  136.214     10.1     2.9 
2015  2  1  2 35  34.85   43.834  144.579     13.4     1.9 
2015  2  5  5 53  43.15   34.813  132.104     12.0     3.4 
2015  2  7 11 40  18.52   39.922  139.992     13.5     2.0 
2015  2  8 17 40   4.16   34.533  134.058     14.1     2.0 
2015  2 14 13 41   5.18   38.860  141.772     56.2     3.4 
2015  2 14 23 12  41.98   33.956  133.876     41.2     4.0 
2015  2 18 17 21  59.65   40.497  140.118      8.1     3.0 
2015  3 13 20 48  15.31   39.920  139.993     13.0     1.6 
2015  3 16 16 49  59.16   33.301  134.455     11.9     2.5 
2015  3 20 15 27  50.31   41.746  141.423     14.7     2.2 
2015  3 31  9 30  34.53   37.702  139.090     14.5     2.4 
2015  4  4 16  0  45.36   42.458  142.159     15.1     3.3 
2015  4  4 22 37  38.64   34.376  131.323     12.1     1.7 
2015  4 16 14  8  12.51   35.442  135.866     13.4     3.1 
2015  4 22 12 38   8.09   33.312  133.270     30.4     3.1 
2015  4 23 22 40  21.08   41.318  141.202      6.5     3.8 
2015  4 24 17 47  24.49   38.105  139.227     13.9     1.6 
2015  5  1  8 21  34.85   37.783  140.786     10.0     2.0 
2015  5  9 11 59  14.45   41.862  141.389     16.9     2.8 
2015  5 10 22 54  55.12   36.339  138.857     11.3     3.0 
2015  5 12 19 51  55.15   35.191  139.882     35.2     3.3 
2015  5 16 11  4  37.89   42.235  143.738     50.4     3.0 
2015  5 16 21 29  27.91   41.865  141.389     16.4     2.1 
2015  5 23 18 48   2.98   32.443  131.802     47.0     2.3 
2015  5 27 21 43  32.38   38.048  139.209     17.8     1.1 
2015  5 28 17 59  42.35   41.416  141.342      1.4     2.5 
2015  5 29 10 50  34.03   32.272  129.876     12.4     1.9 
2015  6 17  3 23  55.90   37.973  141.082     14.1     3.5 
2015  6 29 18 31   1.01   45.403  142.074     30.1     2.9 
2015  7 17 13 42  20.46   40.975  140.026     19.2     1.0 
2015  7 22  5  9  54.53   34.974  132.216     11.4     2.7 
2015  7 24 22 38  10.80   34.202  137.119     38.6     2.9 
2015  7 25  9 21  28.35   44.651  141.540     24.8     2.6 
2015  7 27  0 43  35.60   33.908  136.447     29.5     3.5 
2015  8  3 10 15  44.05   36.370  136.575      6.6     3.0 
2015  8  8  7 13  18.60   34.795  131.987     20.8     2.3 
2015  8 12  3 41  12.65   34.413  131.346     16.5     1.6 
2015  8 13 15 38  26.60   35.859  136.180     11.6     1.9 
2015  8 18 10 28   9.71   33.220  129.661     12.9     1.9 
2015  8 26  9 18  56.91   39.148  139.906      9.2     1.3 
2015  8 29  0 10   3.66   36.354  140.934     45.6     4.8 
2015  8 29 19  2  52.05   37.379  138.727     19.3     3.0 
2015  9  1  0 42  24.26   34.639  138.190     10.4     4.3 
2015  9  1  2 45  28.16   34.635  138.194     11.5     2.5 
2015  9  1  4 59  14.26   33.364  135.233     36.7     2.7 
2015  9  1 19 14  31.62   33.020  132.585      8.1     2.8 
2015  9  2  5 22  44.56   34.638  138.194     10.1     2.0 
2015  9  5 11 53  34.13   41.281  141.293      6.6     2.3 
2015  9  6 12 20  59.17   34.636  138.191      9.7     1.8 
2015  9  9 11  8  48.26   35.477  134.853      9.0     1.9 
2015  9  9 22 45  16.95   33.117  133.505     27.4     1.5 
2015  9 22 18 20  51.14   36.698  141.019     18.8     4.4 
2015  9 23  3 42  46.47   44.993  142.772     28.4     2.4 
2015  9 29 15  7  45.95   40.069  141.645      3.5     2.2 
2015 10  6  3 58   5.38   40.980  140.086     11.2     1.3 
2015 10 16 15  0  10.91   33.342  129.933     11.1     2.1 
2015 10 20 19 14  26.20   34.530  131.561     16.2     2.2 
2015 10 21 15 29  35.75   37.314  141.193     37.0     5.3 
2015 10 22  4 59   7.19   43.836  144.514     15.0     1.4 
2015 11  4  6 29  32.83   44.007  141.374     21.6     2.3 
2015 11 11 13 19  12.97   32.145  129.982      8.4     2.3 
2015 11 11 14 14  33.56   34.020  136.822     23.7     3.6 
2015 11 19 23 15   5.29   35.471  134.503      7.0     1.5 
2015 11 22 16 33  19.59   33.177  133.495     28.2     1.9 
2015 11 25 12 30  17.41   35.007  139.267     15.0     2.9 
2015 11 25 22 58  34.42   36.372  136.573      7.4     2.7 
2015 11 26  1 30  46.76   36.369  136.572      6.9     1.5 
2015 11 29 16 42  32.47   35.935  136.333      5.6     2.9 
2015 12  3 12 11  29.89   44.580  143.085     22.8     2.7 
2015 12  8  7 24  22.47   41.434  141.308      3.4     2.3 
2015 12  8 12 13  43.12   41.433  141.307      2.5     1.9 
2015 12  9 23 58  46.57   37.609  138.995     19.3     2.0 
2015 12 19 20 45  28.66   34.653  134.259     12.5     3.8 
2015 12 19 23 38  44.30   43.557  141.518     18.3     2.1 
2015 12 23  9 57  40.77   36.353  140.938     46.8     3.9 
2015 12 26  2  8  16.78   39.675  141.473     13.7     4.4 
2015 12 26  7  6  56.77   43.451  145.100     17.6     2.0 
2015 12 28 19 48  57.02   33.645  130.283     11.7     3.9 
2016  1  6 12 56   7.52   38.487  140.103     12.8     1.1 
2016  1 11 15 51  44.73   40.388  141.265      9.5     4.6 
2016  1 12  0 40  52.48   40.392  141.268      9.3     3.6 
2016  1 13  0 48  39.64   36.065  136.336      5.3     1.7 
2016  1 21  7  6  30.11   35.183  133.089     12.3     3.9 
2016  1 22 18 10   1.72   44.147  143.959     18.3     1.8 
2016  1 23  1 50  11.30   35.064  139.080      5.2     3.7 
2016  1 23  5 51   6.69   35.064  139.087      4.0     3.3 
2016  1 30  5 32  17.44   32.950  129.437     13.8     1.3 
2016  2  2 14 55  46.53   35.519  135.700     10.7     1.7 
2016  2  4  8 22  47.67   43.255  145.387     26.2     1.1 
2016  2  6  9 56  56.67   34.020  136.817     21.3     2.7 
2016  2 12 23 26  29.88   38.696  141.804     52.7     3.1 
2016  2 21  9 10  16.24   37.797  140.018      7.5     2.8 
2016  2 22 17 56  39.30   43.857  144.273     15.9     2.2 
2016  2 24  9 51   6.84   34.433  131.398     14.7     1.3 
2016  2 29  0 42  24.99   44.023  144.201     17.8     1.1 
2016  3  3 15 56  59.52   31.771  131.431     50.9     4.9 
2016  3  5 18 55   6.55   40.394  141.249      9.9     3.2 
2016  3  5 19 43  43.20   33.672  130.418     13.0     3.6 
2016  3  5 20 46  51.11   43.187  145.433     50.8     1.4 
